Frame,Class ID,Object Name,Confidence,X1,Y1,X2,Y2
0,2.0,car,0.6960023045539856,0.0,315.0272216796875,190.58816528320312,535.1980590820312
0,2.0,car,0.5070879459381104,240.1536102294922,357.33392333984375,681.0198974609375,537.4253540039062
0,2.0,car,0.6383184790611267,0.22660671174526215,49.29948043823242,67.45276641845703,104.31657409667969
0,2.0,car,0.8632988929748535,332.1612243652344,228.8685302734375,466.8376770019531,323.9579162597656
0,2.0,car,0.8645385503768921,510.97222900390625,158.8507843017578,624.83837890625,232.85523986816406
0,2.0,car,0.7251281142234802,116.46145629882812,152.6126251220703,228.8466339111328,244.21885681152344
0,2.0,car,0.8432667255401611,399.6255798339844,128.6838836669922,505.10638427734375,201.90406799316406
0,2.0,car,0.8757374286651611,648.0140380859375,183.7427215576172,772.8436889648438,274.0302734375
0,2.0,car,0.7362792491912842,904.1278686523438,234.88722229003906,960.0,339.2088928222656
0,7.0,truck,0.7928623557090759,651.8198852539062,71.1550521850586,786.6688232421875,211.18836975097656
0,2.0,car,0.7004043459892273,130.214111328125,85.60285186767578,220.14068603515625,152.7199249267578
0,2.0,car,0.5161927342414856,610.4694213867188,352.07476806640625,728.1793823242188,482.9839172363281
0,2.0,car,0.7429768443107605,41.9114990234375,131.90440368652344,139.64320373535156,221.0645751953125
0,2.0,car,0.830638587474823,300.5599060058594,84.89082336425781,395.4748840332031,149.9605255126953
0,2.0,car,0.653406023979187,2.3638529777526855,314.7336120605469,192.78427124023438,534.3335571289062
0,5.0,bus,0.591310977935791,238.66702270507812,351.738525390625,677.3764038085938,535.4151000976562
0,2.0,car,0.6640596985816956,2.4376401901245117,50.85177230834961,78.90723419189453,108.36063385009766
0,2.0,car,0.847926676273346,322.8834228515625,226.76541137695312,457.04052734375,321.1959533691406
0,2.0,car,0.8909868001937866,519.5211791992188,159.6622772216797,634.4639892578125,234.89527893066406
0,2.0,car,0.8153448104858398,108.25836944580078,149.40301513671875,218.56520080566406,241.2487030029297
0,2.0,car,0.7831326723098755,407.5422668457031,129.88331604003906,514.7069702148438,204.05372619628906
0,2.0,car,0.8414248824119568,658.467529296875,185.823974609375,783.00439453125,276.6929626464844
0,2.0,car,0.7045791745185852,919.150634765625,237.1161346435547,960.0,342.7906494140625
0,7.0,truck,0.7129964232444763,659.0951538085938,71.73052215576172,793.51123046875,214.5594482421875
0,2.0,car,0.7369469404220581,134.89414978027344,85.56442260742188,226.5786895751953,152.70704650878906
0,2.0,car,0.7358540892601013,605.9003295898438,346.222900390625,718.8056640625,476.59637451171875
0,2.0,car,0.6936681270599365,32.48074722290039,129.9427032470703,131.18072509765625,218.1809539794922
0,2.0,car,0.7768378853797913,307.647705078125,84.91094207763672,403.1683349609375,150.7665252685547
0,2.0,car,0.5851011276245117,0.0,313.9212646484375,189.21368408203125,534.535888671875
0,7.0,truck,0.31144240498542786,238.08863830566406,346.76654052734375,672.1481323242188,535.8590087890625
0,2.0,car,0.5408225059509277,0.0,50.67100524902344,85.72058868408203,108.64640808105469
0,2.0,car,0.8590915203094482,315.9864196777344,225.49691772460938,449.5345153808594,319.4032897949219
0,2.0,car,0.8056230545043945,528.5499877929688,161.65184020996094,644.4837646484375,237.38250732421875
0,2.0,car,0.8277935981750488,101.83604431152344,146.86082458496094,212.57537841796875,240.1962432861328
0,2.0,car,0.7963380813598633,418.2692565917969,131.4452667236328,524.5568237304688,205.9010009765625
0,2.0,car,0.8501635789871216,668.194580078125,188.3331298828125,793.7305297851562,279.7584533691406
0,2.0,car,0.6858302354812622,934.8494262695312,244.5633087158203,959.831787109375,344.7295227050781
0,7.0,truck,0.706572949886322,666.9468994140625,72.60625457763672,802.3069458007812,216.377685546875
0,2.0,car,0.720324695110321,143.00054931640625,86.80043029785156,235.19662475585938,155.10333251953125
0,2.0,car,0.7593149542808533,606.9806518554688,346.5097961425781,709.5361938476562,469.1580505371094
0,2.0,car,0.8062005043029785,24.793882369995117,129.97372436523438,128.82354736328125,217.24642944335938
0,2.0,car,0.7657912969589233,315.3752746582031,85.77912902832031,411.5502624511719,152.7921600341797
0,2.0,car,0.5192632675170898,0.0,313.8530578613281,188.37588500976562,534.3748168945312
0,5.0,bus,0.5238192677497864,238.4508056640625,341.8238220214844,666.2529296875,535.6109619140625
0,2.0,car,0.53288733959198,7.881729602813721,51.16230010986328,93.67253112792969,108.09503936767578
0,2.0,car,0.5809444189071655,724.0028076171875,476.3804626464844,898.337158203125,540.0
0,2.0,car,0.8348674774169922,311.3045959472656,223.149169921875,442.69158935546875,316.54937744140625
0,2.0,car,0.8477197885513306,541.1602172851562,165.149169921875,657.3141479492188,240.7110137939453
0,2.0,car,0.859849214553833,99.18754577636719,146.5579376220703,208.88426208496094,238.29244995117188
0,2.0,car,0.8309280276298523,431.93988037109375,132.88409423828125,538.4791870117188,209.4756622314453
0,2.0,car,0.903479278087616,682.2364501953125,192.52438354492188,808.4452514648438,283.07586669921875
0,7.0,truck,0.7249992489814758,677.1065673828125,73.64724731445312,812.0986938476562,216.2230987548828
0,2.0,car,0.7439354062080383,156.4984893798828,89.45057678222656,248.1947479248047,155.8606414794922
0,2.0,car,0.6785306334495544,607.1296997070312,344.59246826171875,700.0805053710938,464.082763671875
0,2.0,car,0.7895452380180359,21.190052032470703,130.60057067871094,128.09115600585938,215.40228271484375
0,2.0,car,0.7177497148513794,327.9797058105469,88.22920227050781,423.4172058105469,155.57350158691406
0,2.0,car,0.4027847945690155,2.2698779106140137,314.04278564453125,192.57110595703125,532.6488037109375
0,7.0,truck,0.49794840812683105,235.72308349609375,334.545654296875,665.4937133789062,534.3159790039062
0,2.0,car,0.6937702894210815,22.815109252929688,53.97105026245117,107.58588409423828,111.38128662109375
0,2.0,car,0.6261275410652161,703.2719116210938,468.5931091308594,891.0783081054688,540.0
0,2.0,car,0.8307883739471436,302.4296875,219.72915649414062,433.2957763671875,313.7015686035156
0,2.0,car,0.7729217410087585,550.4603881835938,167.85824584960938,667.0401000976562,243.9412078857422
0,2.0,car,0.7904020547866821,89.99341583251953,144.9119873046875,199.3249053955078,234.89288330078125
0,2.0,car,0.8271324634552002,440.2704772949219,132.92153930664062,547.5415649414062,211.25643920898438
0,2.0,car,0.886410117149353,691.86572265625,194.4505615234375,819.9259643554688,287.5312194824219
0,7.0,truck,0.6974071264266968,684.0834350585938,74.49774169921875,818.9800415039062,216.24925231933594
0,2.0,car,0.7569499015808105,162.5251922607422,89.9303207397461,253.69761657714844,158.52188110351562
0,2.0,car,0.46452417969703674,604.8278198242188,343.98223876953125,690.9057006835938,460.0976867675781
0,2.0,car,0.7187600135803223,11.487591743469238,128.40272521972656,122.69719696044922,211.5474395751953
0,2.0,car,0.7582808136940002,334.5389709472656,87.90286254882812,431.0523986816406,156.25225830078125
0,2.0,car,0.4817209541797638,0.0,313.38037109375,189.8229522705078,532.910888671875
0,7.0,truck,0.503145158290863,228.81466674804688,328.0411376953125,661.377685546875,535.607666015625
0,2.0,car,0.5796683430671692,28.84598731994629,53.83436584472656,113.03995513916016,111.5152587890625
0,2.0,car,0.6132869720458984,696.5802001953125,461.3603210449219,880.2462768554688,540.0
0,2.0,car,0.8498055934906006,295.7379455566406,217.51858520507812,426.5631408691406,309.9039306640625
0,2.0,car,0.8498969078063965,560.3484497070312,170.04766845703125,677.538330078125,246.35107421875
0,2.0,car,0.8612979650497437,84.59733581542969,143.45362854003906,193.03903198242188,233.4262237548828
0,2.0,car,0.7963141202926636,450.2895202636719,134.44647216796875,557.1762084960938,214.2106475830078
0,2.0,car,0.8222799897193909,702.7547607421875,196.954345703125,830.480224609375,289.442138671875
0,7.0,truck,0.7044193148612976,692.1249389648438,74.80562591552734,827.1748657226562,218.8951416015625
0,2.0,car,0.74588543176651,170.26797485351562,91.03631591796875,262.1504821777344,158.8140869140625
0,2.0,car,0.6160488128662109,595.9046020507812,336.0330505371094,680.72412109375,453.53546142578125
0,2.0,car,0.765720009803772,4.0201520919799805,127.23193359375,115.20669555664062,209.1815185546875
0,2.0,car,0.7885527610778809,342.8001708984375,88.79297637939453,440.0611877441406,157.07681274414062
0,2.0,car,0.5553537011146545,0.0,314.0810241699219,188.3649444580078,533.664794921875
0,5.0,bus,0.2354726642370224,224.8710479736328,322.4757385253906,660.7962646484375,535.6973266601562
0,2.0,car,0.6312496066093445,36.03360366821289,54.59491729736328,120.54188537597656,112.49872589111328
0,2.0,car,0.5582089424133301,676.5997924804688,454.2169494628906,874.61279296875,539.532470703125
0,2.0,car,0.8576480746269226,290.99810791015625,215.5240478515625,419.8421630859375,306.51348876953125
0,2.0,car,0.8167109489440918,574.0162963867188,172.33445739746094,691.4732666015625,251.1436004638672
0,2.0,car,0.8069269061088562,81.33670806884766,142.39361572265625,190.42478942871094,231.4002227783203
0,2.0,car,0.7854519486427307,463.7288513183594,137.56382751464844,571.4955444335938,217.24383544921875
0,2.0,car,0.8311229348182678,716.7380981445312,199.7236328125,845.782958984375,294.58404541015625
0,7.0,truck,0.4738733172416687,701.6427001953125,76.97264862060547,836.92919921875,220.5416717529297
0,2.0,car,0.7937363386154175,182.11444091796875,93.97254180908203,275.2125244140625,162.45883178710938
0,2.0,car,0.41960403323173523,595.09619140625,330.97857666015625,671.0104370117188,448.16815185546875
0,2.0,car,0.6234431266784668,3.9157464504241943,127.29670715332031,113.3181381225586,208.0877227783203
0,2.0,car,0.7312315702438354,356.0225830078125,91.67757415771484,453.1559753417969,159.46444702148438
0,2.0,car,0.5918653607368469,2.61053204536438,314.59442138671875,192.39027404785156,533.0593872070312
0,7.0,truck,0.30904385447502136,222.92080688476562,316.09893798828125,665.665771484375,532.7555541992188
0,2.0,car,0.6958977580070496,49.55898666381836,57.592098236083984,134.18716430664062,114.73475646972656
0,2.0,car,0.6205372214317322,669.9649047851562,444.31201171875,861.8041381835938,537.9290161132812
0,2.0,car,0.8383014798164368,283.1872863769531,212.54779052734375,412.62744140625,303.2799377441406
0,2.0,car,0.8480331301689148,584.1369018554688,174.6981658935547,701.7501220703125,254.44219970703125
0,2.0,car,0.8192230463027954,73.37702941894531,140.69146728515625,182.9273681640625,228.5257110595703
0,2.0,car,0.7725027799606323,472.9158935546875,139.91664123535156,580.593994140625,219.42373657226562
0,2.0,car,0.8475040793418884,726.3104858398438,201.2796173095703,857.87255859375,298.0079650878906
0,7.0,truck,0.6974141001701355,708.6024169921875,78.65159606933594,845.5162963867188,221.0259552001953
0,2.0,car,0.8243177533149719,190.4888153076172,95.10700225830078,283.2862548828125,163.55516052246094
0,2.0,car,0.15587882697582245,595.0253295898438,329.10931396484375,661.6072387695312,437.6925964355469
0,2.0,car,0.6258819103240967,0.0,124.15695190429688,104.47460174560547,205.94374084472656
0,2.0,car,0.7861263155937195,363.3730773925781,92.84430694580078,460.6930236816406,161.23062133789062
0,2.0,car,0.648732602596283,0.7425276637077332,314.54852294921875,190.68821716308594,533.368408203125
0,7.0,truck,0.1465418040752411,218.01290893554688,310.4654235839844,666.6052856445312,534.4623413085938
0,2.0,car,0.7330610156059265,57.1229133605957,58.41995620727539,142.46995544433594,115.18193817138672
0,2.0,car,0.4585431218147278,662.97412109375,438.40496826171875,850.1632690429688,537.6522827148438
0,2.0,car,0.8304850459098816,275.43359375,209.6984100341797,405.6818542480469,300.6299743652344
0,2.0,car,0.8739345073699951,592.3289184570312,176.38168334960938,711.0567016601562,256.5217590332031
0,2.0,car,0.8661458492279053,66.45340728759766,139.30650329589844,175.76119995117188,227.18978881835938
0,2.0,car,0.8176844120025635,481.537109375,141.83297729492188,590.3895874023438,221.46066284179688
0,2.0,car,0.8434690237045288,737.2891235351562,203.30319213867188,870.27392578125,301.2827453613281
0,7.0,truck,0.7312241196632385,716.8988647460938,80.57396697998047,852.5717163085938,222.78250122070312
0,2.0,car,0.8539502024650574,197.34005737304688,96.01866912841797,289.6088562011719,164.9747314453125
0,2.0,car,0.35599085688591003,595.6351318359375,325.8043518066406,651.8209228515625,400.6955871582031
0,2.0,car,0.7324036359786987,0.0,121.36111450195312,91.7806167602539,203.56967163085938
0,2.0,car,0.7969330549240112,370.52532958984375,93.30226135253906,468.2185363769531,161.6451873779297
0,2.0,car,0.5989240407943726,0.0,313.1465148925781,189.64051818847656,532.504638671875
0,7.0,truck,0.357520192861557,213.603759765625,304.9261474609375,656.2128295898438,533.52197265625
0,2.0,car,0.7568421363830566,63.47807312011719,58.57238006591797,148.7421112060547,115.54571533203125
0,2.0,car,0.6546474695205688,654.3406372070312,432.32867431640625,840.9273681640625,537.3143920898438
0,2.0,car,0.8552683591842651,271.10174560546875,207.4727020263672,398.8921813964844,296.8611145019531
0,2.0,car,0.8906320929527283,605.8685913085938,180.42723083496094,725.1752319335938,259.3008117675781
0,2.0,car,0.8796119093894958,65.4695816040039,138.27915954589844,171.96592712402344,225.63746643066406
0,2.0,car,0.8679805994033813,494.92376708984375,145.12945556640625,603.3510131835938,223.4683074951172
0,2.0,car,0.8863471150398254,750.9921264648438,206.25050354003906,885.8508911132812,305.6972961425781
0,7.0,truck,0.6733303666114807,727.0308227539062,82.48524475097656,862.889892578125,227.0038604736328
0,2.0,car,0.8712344765663147,209.650634765625,98.80683898925781,302.45587158203125,167.50875854492188
0,2.0,car,0.6473703384399414,0.0,120.81730651855469,88.87232208251953,202.3163299560547
0,2.0,car,0.7742722034454346,382.4825744628906,95.94247436523438,480.8866882324219,163.76809692382812
0,2.0,car,0.6529492735862732,2.530336618423462,313.0758361816406,193.84510803222656,531.2125244140625
0,7.0,truck,0.4105335772037506,211.3630828857422,299.7525634765625,655.4476318359375,532.7770385742188
0,2.0,car,0.7807348370552063,76.3073959350586,60.787811279296875,161.08595275878906,118.40193176269531
0,2.0,car,0.7229411005973816,648.48681640625,424.6257629394531,831.3468627929688,536.0917358398438
0,2.0,car,0.8686909675598145,261.6267395019531,204.60147094726562,388.6324768066406,294.0870056152344
0,2.0,car,0.8514173030853271,613.6351318359375,182.2181396484375,734.6731567382812,261.8834533691406
0,2.0,car,0.8623170256614685,55.88494110107422,135.66867065429688,162.93487548828125,222.6548614501953
0,2.0,car,0.8569851517677307,502.5274353027344,145.51451110839844,612.7355346679688,226.78170776367188
0,2.0,car,0.8878809809684753,761.0604248046875,209.09913635253906,896.8278198242188,309.53228759765625
0,7.0,truck,0.8355605006217957,733.3694458007812,82.04651641845703,872.036376953125,228.202392578125
0,2.0,car,0.8625181317329407,214.6171112060547,98.2838363647461,309.1271667480469,167.06947326660156
0,2.0,car,0.6923717260360718,0.0,119.24010467529297,81.97193145751953,197.5565643310547
0,2.0,car,0.8014414310455322,388.3731994628906,96.16937255859375,488.80609130859375,164.3536834716797
0,2.0,car,0.644667387008667,0.0,311.9669189453125,189.9949951171875,531.310546875
0,7.0,truck,0.5948069095611572,204.56166076660156,294.86083984375,645.6959838867188,533.1799926757812
0,2.0,car,0.7264246344566345,81.03401184082031,60.00721740722656,165.86595153808594,119.04607391357422
0,2.0,car,0.7385757565498352,640.7184448242188,419.5657043457031,823.9845581054688,536.893310546875
0,2.0,car,0.8028313517570496,254.30599975585938,202.8975067138672,381.7119445800781,291.9181823730469
0,2.0,car,0.8532063364982605,623.553955078125,183.96026611328125,745.3375854492188,264.71063232421875
0,2.0,car,0.8439908027648926,51.08475875854492,135.00526428222656,157.0248260498047,220.69227600097656
0,2.0,car,0.8688967227935791,511.6131286621094,147.5699462890625,623.4325561523438,229.54412841796875
0,2.0,car,0.9071812629699707,772.83154296875,212.73956298828125,908.6055297851562,313.0668640136719
0,7.0,truck,0.8071081042289734,741.1652221679688,83.11636352539062,880.883544921875,230.3517303466797
0,2.0,car,0.8250460624694824,223.34976196289062,99.3258056640625,317.8139953613281,168.7945098876953
0,2.0,car,0.504255473613739,0.0,117.80094909667969,76.38563537597656,196.5998077392578
0,2.0,car,0.7885674834251404,397.610107421875,97.52362060546875,497.2572937011719,166.0004119873047
0,2.0,car,0.6376850008964539,0.0,312.0692443847656,190.034912109375,531.297119140625
0,7.0,truck,0.44551777839660645,201.77920532226562,290.64117431640625,636.711181640625,532.6119384765625
0,2.0,car,0.7561205625534058,88.69479370117188,60.463191986083984,174.62083435058594,119.63943481445312
0,2.0,car,0.7097945213317871,630.734375,414.5224914550781,814.5003662109375,536.6597900390625
0,2.0,car,0.8268049955368042,250.96743774414062,201.05978393554688,376.0890808105469,289.2980651855469
0,2.0,car,0.8763428330421448,636.8954467773438,186.52838134765625,758.8445434570312,267.7833251953125
0,2.0,car,0.8164879679679871,47.55183792114258,134.35606384277344,153.5101776123047,219.35690307617188
0,2.0,car,0.833500325679779,525.2623291015625,150.55963134765625,637.5298461914062,234.2464599609375
0,2.0,car,0.881867527961731,786.7476196289062,217.0323486328125,922.4567260742188,316.0206298828125
0,7.0,truck,0.7594083547592163,751.7749633789062,86.19390106201172,891.68408203125,232.5579376220703
0,2.0,car,0.8293112516403198,235.88729858398438,102.1878433227539,330.30413818359375,172.0642547607422
0,2.0,car,0.5433957576751709,0.695330798625946,118.26622009277344,71.45633697509766,198.5438995361328
0,2.0,car,0.7753153443336487,410.3302001953125,99.587158203125,510.0850830078125,168.24359130859375
0,2.0,car,0.6541004180908203,2.7936031818389893,313.6251220703125,193.57183837890625,531.920654296875
0,7.0,truck,0.6367475986480713,203.57737731933594,285.3654479980469,626.20703125,531.7152099609375
0,2.0,car,0.7345499992370605,101.56163024902344,63.04469680786133,188.17518615722656,122.12313842773438
0,2.0,car,0.6551397442817688,627.31591796875,407.3780822753906,804.0068969726562,536.308837890625
0,2.0,car,0.8368696570396423,244.79718017578125,199.11642456054688,368.41015625,286.44195556640625
0,2.0,car,0.8483852744102478,646.089111328125,188.94015502929688,769.7009887695312,269.8829040527344
0,2.0,car,0.7547993659973145,41.91941833496094,131.60818481445312,147.98057556152344,217.31753540039062
0,2.0,car,0.8481842279434204,534.8623657226562,152.61465454101562,647.7269897460938,236.65638732910156
0,2.0,car,0.8560985922813416,798.1846923828125,221.48245239257812,935.1014404296875,318.6990966796875
0,7.0,truck,0.7412506341934204,759.1761474609375,87.32256317138672,898.89453125,234.0758056640625
0,2.0,car,0.8238856196403503,244.12399291992188,104.02055358886719,339.0624694824219,174.5637969970703
0,2.0,car,0.2859129309654236,0.8215047121047974,117.92341613769531,53.033634185791016,197.2185516357422
0,2.0,car,0.7366706132888794,419.052734375,100.60747528076172,518.8110961914062,169.5687255859375
0,2.0,car,0.6996100544929504,2.7597217559814453,313.142333984375,193.69253540039062,530.7518310546875
0,7.0,truck,0.5503208637237549,202.86924743652344,280.5144348144531,619.3961181640625,531.1395263671875
0,2.0,car,0.7452604174613953,110.49354553222656,64.33854675292969,196.06100463867188,123.21827697753906
0,2.0,car,0.6680826544761658,615.5069580078125,402.2034606933594,794.3289794921875,535.0040283203125
0,2.0,car,0.8047930002212524,238.88003540039062,197.2821044921875,361.53466796875,283.1650390625
0,2.0,car,0.8726369738578796,656.2941284179688,191.73214721679688,780.2486572265625,272.82525634765625
0,2.0,car,0.7044000625610352,36.19978713989258,129.97555541992188,141.67022705078125,215.8990478515625
0,2.0,car,0.8236948251724243,544.1310424804688,154.81491088867188,656.6141967773438,237.8995361328125
0,2.0,car,0.8734453320503235,809.6785888671875,224.08270263671875,946.6117553710938,321.7283630371094
0,7.0,truck,0.7417301535606384,766.6599731445312,88.2502212524414,906.7825317382812,236.66529846191406
0,2.0,car,0.8612220883369446,252.95941162109375,105.48909759521484,346.6409606933594,175.79458618164062
0,2.0,car,0.4735095500946045,0.4574671685695648,115.66123962402344,46.90662384033203,193.81295776367188
0,2.0,car,0.8045160174369812,427.0382080078125,101.28814697265625,527.9129638671875,170.95330810546875
0,2.0,car,0.6727403998374939,2.4086005687713623,313.4312744140625,193.29885864257812,530.6439819335938
0,5.0,bus,0.5995288491249084,196.87228393554688,276.1684875488281,613.3364868164062,530.9891357421875
0,2.0,car,0.7777393460273743,117.46052551269531,65.17558288574219,204.1962432861328,124.98423767089844
0,2.0,car,0.6226993203163147,610.7858276367188,397.1994934082031,785.04052734375,533.796630859375
0,2.0,car,0.8859846591949463,232.03823852539062,195.2860870361328,355.1058044433594,279.79229736328125
0,2.0,car,0.8710447549819946,669.0653686523438,194.5236053466797,794.4103393554688,276.8729248046875
0,2.0,car,0.8157562017440796,30.661304473876953,128.5428924560547,135.82115173339844,214.31455993652344
0,2.0,car,0.8348791003227234,556.54296875,156.294189453125,670.2470703125,240.56178283691406
0,2.0,car,0.8882627487182617,824.4185791015625,226.7801971435547,960.0,326.1188659667969
0,7.0,truck,0.6837888956069946,777.3300170898438,89.4779052734375,918.259033203125,239.9316864013672
0,2.0,car,0.8146353363990784,264.012939453125,107.48539733886719,358.583984375,178.36424255371094
0,2.0,car,0.49718859791755676,1.125165581703186,113.5599136352539,45.835655212402344,191.8499755859375
0,2.0,car,0.8325320482254028,438.05999755859375,102.53926086425781,539.8916015625,173.24440002441406
0,2.0,car,0.6254503726959229,3.2474520206451416,313.7488708496094,194.172119140625,530.95751953125
0,5.0,bus,0.3187296688556671,197.31454467773438,272.0754089355469,610.876220703125,530.345947265625
0,2.0,car,0.6367383599281311,126.32954406738281,65.77206420898438,215.8634796142578,129.64012145996094
0,2.0,car,0.6465510725975037,608.4073486328125,391.4812316894531,775.8556518554688,533.6002197265625
0,2.0,car,0.8952293395996094,221.18536376953125,192.47769165039062,343.688232421875,276.7736511230469
0,2.0,car,0.8945258259773254,678.164794921875,195.9267578125,805.2394409179688,279.9820556640625
0,2.0,car,0.7926688194274902,19.48431968688965,126.36882781982422,124.0379867553711,211.79115295410156
0,2.0,car,0.8627498149871826,563.8551025390625,156.98292541503906,678.3058471679688,242.6282196044922
0,2.0,car,0.8830247521400452,836.1363525390625,228.34033203125,960.0,329.2547607421875
0,7.0,truck,0.76227205991745,784.153564453125,89.31266021728516,927.6385498046875,242.28607177734375
0,2.0,car,0.8341493010520935,267.56793212890625,107.06727600097656,363.78594970703125,178.7540283203125
0,2.0,car,0.10869497060775757,0.0,101.44914245605469,30.631195068359375,186.0752716064453
0,2.0,car,0.8467461466789246,443.81146240234375,102.54617309570312,546.0134887695312,173.42620849609375
0,2.0,car,0.640887439250946,0.0,312.77783203125,189.1989288330078,531.6158447265625
0,5.0,bus,0.3344276547431946,189.43768310546875,266.9394836425781,607.003173828125,531.9171752929688
0,2.0,car,0.7360920310020447,129.1246337890625,64.5038833618164,220.53907775878906,130.7277069091797
0,2.0,car,0.6675194501876831,602.3135375976562,386.7952880859375,763.7957153320312,535.491943359375
0,2.0,car,0.8823717832565308,214.44505310058594,189.965087890625,337.0109558105469,274.0450439453125
0,2.0,car,0.8713989853858948,688.8590087890625,198.79302978515625,816.6703491210938,283.06103515625
0,2.0,car,0.8445421457290649,13.586057662963867,125.34235382080078,116.73562622070312,209.79576110839844
0,2.0,car,0.8531745672225952,572.7310180664062,159.25259399414062,689.0192260742188,245.03176879882812
0,2.0,car,0.8797756433486938,847.9614868164062,230.2313690185547,960.0,332.4901123046875
0,7.0,truck,0.6234111785888672,792.1607055664062,90.76220703125,936.689208984375,243.9958953857422
0,2.0,car,0.863525390625,275.064208984375,108.40375518798828,371.66156005859375,179.47845458984375
0,2.0,car,0.8270084261894226,452.09063720703125,103.5814437866211,555.1094970703125,174.40464782714844
0,2.0,car,0.5627360343933105,0.0,312.74127197265625,187.93751525878906,532.1884765625
0,7.0,truck,0.37996283173561096,185.43411254882812,263.8031311035156,606.6340942382812,532.9865112304688
0,2.0,car,0.7315834760665894,135.95606994628906,64.91471862792969,227.31788635253906,132.21133422851562
0,2.0,car,0.5325901508331299,596.906005859375,383.1259765625,755.4251708984375,536.5966796875
0,2.0,car,0.8767522573471069,211.34413146972656,188.4418182373047,332.9472351074219,271.9058837890625
0,2.0,car,0.8416957855224609,702.2625122070312,202.33840942382812,830.2537841796875,287.6884765625
0,2.0,car,0.7579065561294556,6.193079471588135,124.09161376953125,115.17818450927734,208.75604248046875
0,2.0,car,0.858317494392395,587.156982421875,162.7021942138672,702.6815185546875,248.20884704589844
0,2.0,car,0.8890798687934875,863.3772583007812,233.67071533203125,960.0,336.4282531738281
0,7.0,truck,0.6892141103744507,803.1102905273438,93.02449035644531,947.6832885742188,246.84959411621094
